time_min,dex_price,supply,oracle_price,regime,bad_debt_cumulative,usdc_pool,allocator_inflow,arb_borrow
87.2000000000,0.0354991671,182000000.0000000000,0.0395962826,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
87.4000000000,0.0355488915,182000000.0000000000,0.0397352635,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
87.6000000000,0.0355985610,182000000.0000000000,0.0398541818,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
87.8000000000,0.0356481707,182000000.0000000000,0.0399578793,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
88.0000000000,0.0356977156,182000000.0000000000,0.0400500237,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
88.2000000000,0.0357471907,182000000.0000000000,0.0401333935,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
88.4000000000,0.0357965910,182000000.0000000000,0.0402100930,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
88.6000000000,0.0358459117,182000000.0000000000,0.0402817154,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
88.8000000000,0.0358951479,182000000.0000000000,0.0403494671,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
89.0000000000,0.0359442945,182000000.0000000000,0.0404142607,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
89.2000000000,0.0359933467,182000000.0000000000,0.0404767868,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
89.4000000000,0.0360422995,182000000.0000000000,0.0405375672,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
89.6000000000,0.0360911481,182000000.0000000000,0.0405969961,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
89.8000000000,0.0361398876,182000000.0000000000,0.0406553709,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
90.0000000000,0.0361885131,182000000.0000000000,0.0407129156,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
90.2000000000,0.0362370198,182000000.0000000000,0.0407697987,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
90.4000000000,0.0362854028,182000000.0000000000,0.0408261467,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
90.6000000000,0.0363336572,182000000.0000000000,0.0408820538,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
90.8000000000,0.0363817782,182000000.0000000000,0.0409375904,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
91.0000000000,0.0364297611,182000000.0000000000,0.0409928083,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
91.2000000000,0.0364776010,182000000.0000000000,0.0410477456,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
91.4000000000,0.0365252932,182000000.0000000000,0.0411024298,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
91.6000000000,0.0365728328,182000000.0000000000,0.0411568806,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
91.8000000000,0.0366202151,182000000.0000000000,0.0412111112,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
92.0000000000,0.0366674355,182000000.0000000000,0.0412651308,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
92.2000000000,0.0367144890,182000000.0000000000,0.0413189448,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
92.4000000000,0.0367613712,182000000.0000000000,0.0413725561,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
92.6000000000,0.0368080772,182000000.0000000000,0.0414259656,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
92.8000000000,0.0368546023,182000000.0000000000,0.0414791726,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
93.0000000000,0.0369009421,182000000.0000000000,0.0415321755,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
